128278284.000     -0.000746      0.025682     -0.006699      0.003540     -2.802429     -0.004944     -0.006130      0.019690      0.016708     -0.007568     -1.922424     -2.034119
128278284.125      0.000603      0.025675     -0.005178      0.004089     -2.816223     -0.005005     -0.004158      0.019968      0.016428     -0.005798     -1.928345     -2.041626
128278284.250      0.001940      0.025656     -0.003185      0.006042     -2.833984     -0.004578     -0.001745      0.020061      0.016323     -0.004211     -1.940918     -2.055969
128278284.375      0.003208      0.025648     -0.000832      0.005676     -2.857300     -0.004700      0.000910      0.020010      0.016354     -0.003296     -1.954407     -2.076965
128278284.500      0.004322      0.025639      0.001554      0.006226     -2.884399     -0.002808      0.003534      0.019835      0.016500     -0.000854     -1.975403     -2.092957
128278284.625      0.005123      0.025631      0.003733      0.005859     -2.911621     -0.000549      0.005831      0.019524      0.016768     -0.001770     -1.997314     -2.113159
128278284.750      0.005598      0.025616      0.005493      0.004578     -2.934875     -0.000610      0.007586      0.019175      0.017086     -0.000061     -2.020081     -2.129211
128278284.875      0.005779      0.025612      0.006748      0.004639     -2.964050     -0.000732      0.008772      0.018839      0.017410     -0.000122     -2.043701     -2.148560
128278285.000      0.005764      0.025620      0.007555      0.001831     -2.986267      0.001648      0.009466      0.018536      0.017696     -0.000977     -2.060547     -2.162048
128278285.125      0.005627      0.025618      0.008038     -0.000916     -3.009033      0.002991      0.009815      0.018280      0.017952     -0.000183     -2.082458     -2.178833
128278285.250      0.005310      0.025623      0.008274     -0.000427     -3.029358      0.002930      0.009863      0.017992      0.018219     -0.000244     -2.099365     -2.190674
128278285.375      0.004700      0.025616      0.008301     -0.002197     -3.048584      0.004822      0.009577      0.017595      0.018599     -0.000244     -2.113647     -2.203308
128278285.500      0.003685      0.025612      0.008047     -0.003113     -3.067444      0.005188      0.008863      0.017050      0.019121      0.002319     -2.133850     -2.216797
128278285.625      0.002125      0.025620      0.007311     -0.006897     -3.081726      0.006165      0.007452      0.016354      0.019794      0.002197     -2.147400     -2.228638
128278285.750      0.000193      0.025616      0.006008     -0.005920     -3.097595      0.006531      0.005341      0.015612      0.020493      0.002258     -2.163391     -2.235291
128278285.875     -0.001900      0.025623      0.004202     -0.009155     -3.114441      0.006042      0.002724      0.014957      0.021122     -0.000366     -2.180298     -2.249695
128278286.000     -0.003933      0.025610      0.002064     -0.008118     -3.141113      0.004883     -0.000135      0.014475      0.021593     -0.000427     -2.195374     -2.267273
128278286.125     -0.005619      0.025621     -0.000227     -0.008423     -3.168274      0.003845     -0.002964      0.014244      0.021824     -0.002991     -2.213989     -2.285828
128278286.250     -0.006800      0.025625     -0.002335     -0.008911     -3.192017      0.002258     -0.005375      0.014278      0.021811     -0.007263     -2.225769     -2.302673
128278286.375     -0.007439      0.025627     -0.003946     -0.010193     -3.223694      0.001099     -0.007099      0.014458      0.021627     -0.009033     -2.241760     -2.328674
128278286.500     -0.007589      0.025623     -0.005196     -0.006714     -3.253296     -0.001953     -0.008265      0.014824      0.021284     -0.010742     -2.256042     -2.347168
128278286.625     -0.007362      0.025620     -0.006044     -0.007507     -3.283936     -0.002075     -0.008881      0.015266      0.020863     -0.010803     -2.274536     -2.373230
128278286.750     -0.006599      0.025623     -0.006487     -0.004089     -3.310120     -0.002197     -0.008888      0.015905      0.020250     -0.012512     -2.288025     -2.390076
128278286.875     -0.005558      0.025618     -0.006882     -0.004028     -3.329407     -0.003723     -0.008694      0.016710      0.019484     -0.013367     -2.297241     -2.406006
128278287.000     -0.004398      0.025614     -0.006960     -0.004395     -3.353577     -0.004395     -0.008194      0.017452      0.018768     -0.013489     -2.312378     -2.425354
128278287.125     -0.003061      0.025610     -0.006849     -0.001892     -3.387695     -0.005981     -0.007425      0.018240      0.017994     -0.015137     -2.335144     -2.449768
128278287.250     -0.001419      0.025600     -0.006578     -0.000366     -3.402039     -0.006042     -0.006365      0.019165      0.017117     -0.016052     -2.338501     -2.461548
128278287.375      0.000420      0.025591     -0.005989      0.000183     -3.424744     -0.006592     -0.004938      0.020096      0.016201     -0.014404     -2.351868     -2.480835
128278287.500      0.002321      0.025581     -0.005083      0.002197     -3.448486     -0.006287     -0.003204      0.020948      0.015371     -0.014404     -2.368774     -2.496033
128278287.625      0.004131      0.025566     -0.003853      0.002747     -3.464294     -0.004822     -0.001230      0.021633      0.014711     -0.011047     -2.377075     -2.510315
128278287.750      0.005737      0.025560     -0.002394      0.004211     -3.483582     -0.005432      0.000832      0.022089      0.014248     -0.007629     -2.390564     -2.525452
128278287.875      0.006927      0.025545     -0.000828      0.004883     -3.510254     -0.002625      0.002789      0.022264      0.014067     -0.006836     -2.409912     -2.544006
128278288.000      0.007658      0.025539      0.000746      0.004456     -3.536926     -0.001770      0.004526      0.022144      0.014168     -0.002625     -2.431824     -2.561707
128278288.125      0.007965      0.025534      0.002247      0.003601     -3.561646      0.000122      0.005966      0.021778      0.014490      0.000732     -2.451965     -2.582703
128278288.250      0.007759      0.025522      0.003551      0.004150     -3.578003      0.002014      0.007002      0.021175      0.015057      0.003235     -2.469666     -2.591187
128278288.375      0.007078      0.025518      0.004700      0.002747     -3.597778      0.003357      0.007650      0.020323      0.015852      0.004089     -2.484863     -2.606323
128278288.500      0.005909      0.025503      0.005602      0.001892     -3.614136      0.005310      0.007856      0.019253      0.016861      0.006592     -2.502502     -2.617310
128278288.625      0.004274      0.025499      0.006226     -0.000916     -3.636902      0.005188      0.007566      0.018005      0.018042      0.009155     -2.521912     -2.633301
128278288.750      0.002264      0.025497      0.006466      0.000122     -3.656128      0.008057      0.006775      0.016657      0.019331      0.009094     -2.537903     -2.645142
128278288.875      0.000032      0.025497      0.006323     -0.003601     -3.677917      0.006958      0.005533      0.015314      0.020609      0.008179     -2.558167     -2.661926
128278289.000     -0.002232      0.025494      0.005730     -0.002625     -3.704163      0.007874      0.003880      0.014109      0.021749      0.004761     -2.576721     -2.676270
128278289.125     -0.004267      0.025492      0.004757     -0.006287     -3.732361      0.006226      0.002014      0.013189      0.022633      0.003906     -2.597778     -2.699768
128278289.250     -0.005915      0.025484      0.003544     -0.005676     -3.760010      0.005188      0.000141      0.012594      0.023201     -0.002136     -2.615540     -2.714966
128278289.375     -0.007082      0.025494      0.002245     -0.008057     -3.783752      0.003113     -0.001568      0.012344      0.023451     -0.003845     -2.628113     -2.733459
128278289.500     -0.007690      0.025492      0.001043     -0.006958     -3.808044      0.001038     -0.002920      0.012405      0.023405     -0.009033     -2.642517     -2.750244
128278289.625     -0.007797      0.025496     -0.000174     -0.007324     -3.837158     -0.000549     -0.004032      0.012787      0.023052     -0.011597     -2.661011     -2.771240
128278289.750     -0.007475      0.025499     -0.001291     -0.007263     -3.862366     -0.001648     -0.004835      0.013378      0.022476     -0.015015     -2.673645     -2.788940
128278289.875     -0.006712      0.025501     -0.002375     -0.006165     -3.889526     -0.003723     -0.005381      0.014250      0.021654     -0.016724     -2.690491     -2.810730
128278290.000     -0.005480      0.025505     -0.003458     -0.005615     -3.913269     -0.004333     -0.005688      0.015434      0.020550     -0.020203     -2.702271     -2.827637
128278290.125     -0.003927      0.025513     -0.004442     -0.005493     -3.936523     -0.004395     -0.005768      0.016766      0.019287     -0.019409     -2.717468     -2.842712
128278290.250     -0.002056      0.025526     -0.005211     -0.003052     -3.955811     -0.006470     -0.005510      0.018219      0.017908     -0.021118     -2.726685     -2.859558
128278290.375      0.000027      0.025532     -0.005674     -0.003418     -3.975525     -0.005615     -0.004864      0.019693      0.016516     -0.021118     -2.737610     -2.874634
128278290.500      0.002089      0.025537     -0.005882     -0.001465     -3.998840     -0.005676     -0.004005      0.021057      0.015209     -0.019470     -2.755249     -2.889832
128278290.625      0.003992      0.025532     -0.005768     -0.001343     -4.024963     -0.005310     -0.002943      0.022215      0.014124     -0.016052     -2.767883     -2.912537
128278290.750      0.005602      0.025539     -0.005352      0.000244     -4.047729     -0.003906     -0.001791      0.023064      0.013294     -0.011902     -2.786316     -2.926880
128278290.875      0.006798      0.025539     -0.004702      0.002625     -4.066467     -0.003601     -0.000626      0.023575      0.012800     -0.010193     -2.799805     -2.943726
128278291.000      0.007574      0.025522     -0.003830      0.001343     -4.085327     -0.002625      0.000519      0.023743      0.012627     -0.005920     -2.813232     -2.956299
128278291.125      0.007965      0.025520     -0.002701      0.003723     -4.107056      0.000671      0.001703      0.023575      0.012775     -0.002625     -2.828369     -2.973999
128278291.250      0.007833      0.025515     -0.001259      0.004333     -4.123352      0.002625      0.002888      0.022955      0.013350      0.003357     -2.840088     -2.988342
128278291.375      0.007044      0.025517      0.000456      0.004456     -4.149048      0.003418      0.003965      0.021852      0.014400      0.008423     -2.862793     -3.006042
128278291.500      0.005550      0.025507      0.002306      0.004944     -4.167847      0.006287      0.004807      0.020245      0.015944      0.012634     -2.877930     -3.018677
128278291.625      0.003448      0.025513      0.004034      0.001709     -4.188660      0.007690      0.005259      0.018301      0.017788      0.014282     -2.897339     -3.035522
128278291.750      0.001009      0.025509      0.005432      0.002808     -4.216858      0.008057      0.005238      0.016262      0.019726      0.014221     -2.920898     -3.054871
128278291.875     -0.001451      0.025511      0.006317     -0.000488     -4.243591      0.007446      0.004774      0.014397      0.021502      0.010803     -2.942871     -3.072571
