126462179.750      0.002680      0.025894     -0.001244     -0.003418     -3.729858     -0.008728      0.000212      0.019922      0.016802     -0.002869     -2.561523     -2.703735
126462179.875      0.003544      0.025894     -0.001373     -0.004456     -3.754333     -0.008301      0.000534      0.020531      0.016233     -0.002075     -2.576782     -2.724487
126462180.000      0.004068      0.025904     -0.001345     -0.003357     -3.777710     -0.007812      0.000818      0.020842      0.015940      0.001221     -2.595337     -2.741150
126462180.125      0.004175      0.025900     -0.001116     -0.003906     -3.802185     -0.006836      0.001059      0.020838      0.015953      0.003601     -2.613037     -2.759399
126462180.250      0.003891      0.025902     -0.000759     -0.003296     -3.823120     -0.005371      0.001242      0.020529      0.016233      0.006836     -2.630005     -2.773499
126462180.375      0.003304      0.025904     -0.000288     -0.003845     -3.850037     -0.005371      0.001345      0.019976      0.016752      0.010132     -2.646057     -2.795105
126462180.500      0.002542      0.025900      0.000221     -0.003296     -3.876953     -0.005371      0.001406      0.019329      0.017380      0.008484     -2.666321     -2.814209
126462180.625      0.001623      0.025904      0.000729     -0.003235     -3.900391     -0.004456      0.001385      0.018574      0.018099      0.010864     -2.684937     -2.831604
126462180.750      0.000694      0.025911      0.001234     -0.002747     -3.923279     -0.003967      0.001356      0.017801      0.018827      0.009155     -2.699280     -2.847412
126462180.875     -0.000275      0.025909      0.001753     -0.004272     -3.946777     -0.003967      0.001318      0.016996      0.019590      0.010803     -2.717102     -2.866516
126462181.000     -0.001207      0.025917      0.002264     -0.004211     -3.968689     -0.004517      0.001295      0.016226      0.020325      0.009155     -2.728882     -2.879822
126462181.125     -0.002035      0.025915      0.002718     -0.005249     -3.989624     -0.005066      0.001274      0.015547      0.020973      0.009094     -2.745789     -2.894775
126462181.250     -0.002617      0.025917      0.002998     -0.005188     -4.012634     -0.004089      0.001217      0.015078      0.021420      0.007385     -2.761047     -2.912170
126462181.375     -0.002975      0.025917      0.003048     -0.004211     -4.033508     -0.005188      0.001076      0.014824      0.021654      0.004089     -2.775391     -2.927063
126462181.500     -0.003082      0.025925      0.002897     -0.007690     -4.050964     -0.006165      0.000904      0.014822      0.021658      0.003235     -2.785522     -2.936279
126462181.625     -0.002884      0.025921      0.002550     -0.005737     -4.067932     -0.007751      0.000710      0.015072      0.021429     -0.001709     -2.798218     -2.951172
126462181.750     -0.002329      0.025919      0.001961     -0.006165     -4.087891     -0.007263      0.000463      0.015625      0.020901     -0.002625     -2.811768     -2.963562
126462181.875     -0.001465      0.025921      0.001173     -0.007690     -4.105835     -0.009277      0.000216      0.016462      0.020115     -0.005859     -2.824402     -2.976074
126462182.000     -0.000378      0.025923      0.000185     -0.006653     -4.125244     -0.008362     -0.000086      0.017496      0.019138     -0.006775     -2.834595     -2.990173
126462182.125      0.000788      0.025915     -0.000774     -0.006653     -4.146729     -0.009399     -0.000338      0.018581      0.018108     -0.005920     -2.851501     -3.004333
126462182.250      0.001886      0.025925     -0.001589     -0.005615     -4.169128     -0.009949     -0.000479      0.019564      0.017168     -0.005981     -2.864197     -3.021729
126462182.375      0.002750      0.025921     -0.002205     -0.006653     -4.189148     -0.008423     -0.000578      0.020346      0.016445     -0.001892     -2.878540     -3.037476
126462182.500      0.003290      0.025925     -0.002563     -0.005005     -4.212036     -0.006897     -0.000624      0.020813      0.015995      0.001343     -2.893799     -3.054138
126462182.625      0.003439      0.025925     -0.002699     -0.004089     -4.233948     -0.007996     -0.000669      0.020954      0.015862      0.003784     -2.911560     -3.072388
126462182.750      0.003267      0.025927     -0.002579     -0.002930     -4.258362     -0.004944     -0.000658      0.020817      0.016005      0.006226     -2.926758     -3.089050
126462182.875      0.002808      0.025928     -0.002237     -0.004517     -4.278870     -0.005005     -0.000593      0.020403      0.016390      0.007812     -2.942871     -3.105591
126462183.000      0.002119      0.025934     -0.001728     -0.003479     -4.299255     -0.006531     -0.000492      0.019793      0.016966      0.010315     -2.954712     -3.119751
126462183.125      0.001169      0.025921     -0.001114     -0.001892     -4.319763     -0.005615     -0.000435      0.018957      0.017757      0.011047     -2.969849     -3.134705
126462183.250      0.000107      0.025925     -0.000469     -0.003418     -4.339172     -0.004517     -0.000402      0.018051      0.018614      0.011902     -2.984314     -3.151306
126462183.375     -0.000957      0.025925      0.000198     -0.003418     -4.360596     -0.005676     -0.000366      0.017145      0.019472      0.011841     -2.997803     -3.165405
126462183.500     -0.001888      0.025917      0.000881     -0.002930     -4.380066     -0.005615     -0.000237      0.016302      0.020264      0.010925     -3.013062     -3.182068
126462183.625     -0.002846      0.025919      0.001551     -0.002869     -4.401001     -0.006226     -0.000156      0.015461      0.021051      0.010986     -3.025757     -3.196960
126462183.750     -0.003527      0.025921      0.002172     -0.003357     -4.422485     -0.007263      0.000057      0.014818      0.021673      0.007629     -3.037537     -3.209412
126462183.875     -0.003944      0.025921      0.002760     -0.003845     -4.442871     -0.006775      0.000341      0.014332      0.022125      0.005981     -3.051147     -3.225159
126462184.000     -0.003902      0.025919      0.003176     -0.004395     -4.459839     -0.007263      0.000732      0.014206      0.022243      0.002625     -3.062988     -3.237610
126462184.125     -0.003405      0.025925      0.003405     -0.004822     -4.481812     -0.008911      0.001171      0.014421      0.022036     -0.001526     -3.074829     -3.251709
126462184.250     -0.002462      0.025917      0.003376     -0.005859     -4.496277     -0.009399      0.001617      0.015034      0.021467     -0.003174     -3.086609     -3.262512
126462184.375     -0.001112      0.025913      0.003052     -0.004333     -4.511719     -0.011414      0.002018      0.015995      0.020554     -0.007263     -3.095154     -3.271667
126462184.500      0.000465      0.025919      0.002506     -0.006348     -4.532654     -0.010498      0.002335      0.017195      0.019432     -0.008179     -3.109436     -3.284058
126462184.625      0.002073      0.025923      0.001806     -0.006348     -4.553101     -0.010010      0.002537      0.018446      0.018236     -0.007385     -3.127197     -3.302368
126462184.750      0.003466      0.025917      0.001051     -0.006836     -4.575073     -0.010559      0.002586      0.019606      0.017141     -0.006592     -3.143250     -3.317322
126462184.875      0.004435      0.025919      0.000397     -0.005249     -4.596497     -0.009033      0.002512      0.020456      0.016338     -0.003296     -3.158447     -3.332275
126462185.000      0.004913      0.025917     -0.000078     -0.007263     -4.621460     -0.007568      0.002338      0.020931      0.015890      0.001526     -3.177856     -3.348022
126462185.125      0.004887      0.025921     -0.000345     -0.005737     -4.645874     -0.007080      0.002098      0.021008      0.015816      0.004028     -3.195618     -3.369629
126462185.250      0.004465      0.025923     -0.000488     -0.005188     -4.671326     -0.005066      0.001772      0.020807      0.016014      0.007202     -3.215881     -3.387939
126462185.375      0.003763      0.025928     -0.000441     -0.007141     -4.693787     -0.004578      0.001442      0.020357      0.016445      0.008850     -3.229431     -3.404541
126462185.500      0.002907      0.025928     -0.000254     -0.004639     -4.717163     -0.003601      0.001188      0.019753      0.017025      0.010498     -3.246277     -3.419495
126462185.625      0.001873      0.025934      0.000046     -0.007690     -4.736206     -0.002625      0.000919      0.018982      0.017752      0.012878     -3.260742     -3.436890
126462185.750      0.000589      0.025934      0.000469     -0.006104     -4.757568     -0.005249      0.000643      0.018032      0.018646      0.011230     -3.277588     -3.452698
126462185.875     -0.000555      0.025938      0.000881     -0.006104     -4.779541     -0.003174      0.000435      0.017164      0.019482      0.012024     -3.288574     -3.466003
126462186.000     -0.001566      0.025940      0.001247     -0.007629     -4.798035     -0.003235      0.000240      0.016388      0.020210      0.010315     -3.303772     -3.479248
126462186.125     -0.002501      0.025948      0.001558     -0.007080     -4.817932     -0.004761      0.000038      0.015694      0.020866      0.010315     -3.314819     -3.494202
126462186.250     -0.003229      0.025948      0.001673     -0.007080     -4.836426     -0.004333     -0.000237      0.015207      0.021345      0.007019     -3.329224     -3.508362
126462186.375     -0.003675      0.025957      0.001511     -0.005554     -4.852905     -0.006348     -0.000593      0.014975      0.021564      0.004456     -3.339355     -3.520752
126462186.500     -0.003782      0.025959      0.001146     -0.007568     -4.873291     -0.006897     -0.000969      0.015041      0.021500      0.002014     -3.351196     -3.532349
126462186.625     -0.003464      0.025959      0.000561     -0.008057     -4.887756     -0.008484     -0.001307      0.015455      0.021107     -0.000488     -3.363037     -3.545654
126462186.750     -0.002697      0.025951     -0.000139     -0.007080     -4.906738     -0.009521     -0.001532      0.016178      0.020424     -0.004639     -3.370605     -3.554749
126462186.875     -0.001587      0.025953     -0.000898     -0.007568     -4.922729     -0.011536     -0.001638      0.017166      0.019497     -0.005432     -3.380859     -3.568909
126462187.000     -0.000269      0.025957     -0.001616     -0.005981     -4.939636     -0.010071     -0.001583      0.018259      0.018471     -0.006287     -3.392700     -3.583801
126462187.125      0.001072      0.025961     -0.002163     -0.006531     -4.960571     -0.010620     -0.001390      0.019299      0.017485     -0.007202     -3.403748     -3.595459
126462187.250      0.002190      0.025965     -0.002522     -0.004456     -4.982544     -0.010132     -0.001133      0.020132      0.016685     -0.002197     -3.418030     -3.611206
126462187.375      0.002970      0.025972     -0.002548     -0.004944     -5.000000     -0.009644     -0.000772      0.020624      0.016226      0.002625     -3.434998     -3.630371
126462187.500      0.003325      0.025969     -0.002295     -0.003845     -5.024902     -0.008667     -0.000360      0.020765      0.016094      0.002625     -3.447754     -3.645264
126462187.625      0.003256      0.025959     -0.001831     -0.002380     -5.046875     -0.008179     -0.000011      0.020559      0.016289      0.008362     -3.467102     -3.661926
126462187.750      0.002785      0.025963     -0.001228     -0.003357     -5.067322     -0.007690      0.000278      0.020046      0.016785      0.008301     -3.480652     -3.680176
126462187.875      0.002018      0.025967     -0.000525     -0.002808     -5.089783     -0.006165      0.000496      0.019304      0.017471      0.010742     -3.498352     -3.692627
126462188.000      0.001102      0.025957      0.000212     -0.002808     -5.108215     -0.006226      0.000666      0.018461      0.018278      0.013184     -3.509399     -3.710083
126462188.125      0.000132      0.025957      0.000919     -0.003296     -5.129700     -0.006287      0.000799      0.017584      0.019098      0.011536     -3.523804     -3.723389
126462188.250     -0.000910      0.025965      0.001657     -0.002808     -5.146118     -0.006775      0.000927      0.016670      0.019972      0.012329     -3.538086     -3.736633
126462188.375     -0.001907      0.025967      0.002375     -0.004822     -5.166077     -0.007385      0.001041      0.015781      0.020802      0.010620     -3.549988     -3.749084
126462188.500     -0.002613      0.025957      0.002951     -0.003235     -5.184082     -0.006287      0.001183      0.015121      0.021429      0.008972     -3.560974     -3.763245
126462188.625     -0.003119      0.025951      0.003506     -0.005249     -5.203491     -0.007935      0.001410      0.014601      0.021917      0.007263     -3.576172     -3.778931
126462188.750     -0.003284      0.025955      0.003901     -0.004761     -5.222473     -0.009460      0.001675      0.014351      0.022160      0.003967     -3.586365     -3.790588
126462188.875     -0.002911      0.025961      0.003983     -0.004761     -5.240906     -0.010498      0.001923      0.014557      0.021959     -0.000183     -3.599060     -3.802246
126462189.000     -0.002016      0.025959      0.003763     -0.006775     -5.259399     -0.009460      0.002186      0.015205      0.021364     -0.005127     -3.609985     -3.813782
126462189.125     -0.000668      0.025957      0.003195     -0.007751     -5.278320     -0.011597      0.002377      0.016245      0.020367     -0.008423     -3.621887     -3.825439
126462189.250      0.000910      0.025969      0.002335     -0.008301     -5.291870     -0.013123      0.002420      0.017555      0.019148     -0.010132     -3.636169     -3.837036
126462189.375      0.002451      0.025961      0.001320     -0.007202     -5.315735     -0.011658      0.002333      0.018898      0.017874     -0.007690     -3.650574     -3.854492
126462189.500      0.003700      0.025972      0.000364     -0.007202     -5.340698     -0.010132      0.002106      0.020037      0.016798     -0.006104     -3.670837     -3.870300
126462189.625      0.004419      0.025972     -0.000443     -0.007202     -5.362671     -0.009644      0.001776      0.020775      0.016104     -0.001221     -3.687744     -3.889404
126462189.750      0.004576      0.025965     -0.000927     -0.008179     -5.386047     -0.008179      0.001448      0.021067      0.015833      0.003723     -3.703735     -3.905151
126462189.875      0.004244      0.025976     -0.001083     -0.007141     -5.408081     -0.007202      0.001137      0.020916      0.015980      0.006165     -3.719055     -3.921814
126462190.000      0.003517      0.025978     -0.000950     -0.005615     -5.427490     -0.006165      0.000883      0.020407      0.016459      0.009399     -3.734192     -3.936768
126462190.125      0.002518      0.025980     -0.000603     -0.006531     -5.443970     -0.004150      0.000689      0.019657      0.017170      0.011841     -3.745178     -3.948364
126462190.250      0.001396      0.025976     -0.000109     -0.006592     -5.461426     -0.006226      0.000559      0.018785      0.018011      0.011780     -3.756226     -3.961670
126462190.375      0.000185      0.025986      0.000498     -0.007080     -5.476868     -0.004272      0.000460      0.017792      0.018934      0.012634     -3.766357     -3.972473
126462190.500     -0.001022      0.025990      0.001129     -0.007019     -5.491394     -0.004700      0.000399      0.016808      0.019875      0.012573     -3.779053     -3.985718
126462190.625     -0.002153      0.025991      0.001717     -0.007568     -5.504822     -0.007324      0.000340      0.015890      0.020760      0.011780     -3.787476     -3.992371
126462190.750     -0.003052      0.025995      0.002140     -0.007019     -5.520752     -0.004272      0.000271      0.015171      0.021431      0.008423     -3.797668     -4.007324
126462190.875     -0.003620      0.026001      0.002344     -0.007568     -5.538269     -0.007874      0.000151      0.014746      0.021839      0.005981     -3.808655     -4.015625
126462191.000     -0.003748      0.026001      0.002211     -0.007996     -5.553223     -0.008423     -0.000032      0.014698      0.021883      0.000977     -3.817993     -4.029724
126462191.125     -0.003317      0.026003      0.001760     -0.009094     -5.567200     -0.010437     -0.000196      0.015139      0.021473     -0.003967     -3.826416     -4.036316
126462191.250     -0.002312      0.025997      0.000975     -0.009033     -5.581665     -0.012024     -0.000360      0.016050      0.020607     -0.006470     -3.834045     -4.046326
126462191.375     -0.000895      0.026001     -0.000055     -0.007996     -5.594116     -0.013062     -0.000549      0.017319      0.019413     -0.009766     -3.844177     -4.055420
126462191.500      0.000692      0.026005     -0.001076     -0.008057     -5.610107     -0.012085     -0.000641      0.018688      0.018120     -0.008911     -3.851013     -4.067871
126462191.625      0.002094      0.026011     -0.001904     -0.006958     -5.630005     -0.012573     -0.000648      0.019873      0.017010     -0.005737     -3.865356     -4.080383
126462191.750      0.003057      0.026009     -0.002398     -0.006470     -5.652039     -0.012146     -0.000595      0.020668      0.016251     -0.002380     -3.879761     -4.097778
126462191.875      0.003458      0.026012     -0.002542     -0.006409     -5.673462     -0.010132     -0.000521      0.020969      0.015974      0.000793     -3.898315     -4.117737
126462192.000      0.003315      0.026018     -0.002361     -0.004883     -5.693909     -0.010132     -0.000433      0.020823      0.016111      0.008179     -3.913574     -4.130981
126462192.125      0.002712      0.026018     -0.001907     -0.004883     -5.715820     -0.007629     -0.000347      0.020288      0.016615      0.008179     -3.925415     -4.147644
126462192.250      0.001762      0.026020     -0.001291     -0.003845     -5.735291     -0.008728     -0.000284      0.019453      0.017401      0.011414     -3.944824     -4.165100
126462192.375      0.000601      0.026024     -0.000601     -0.003296     -5.760254     -0.007141     -0.000280      0.018484      0.018341      0.013062     -3.956726     -4.180908
126462192.500     -0.000576      0.026022      0.000034     -0.003784     -5.778259     -0.007751     -0.000305      0.017515      0.019251      0.011353     -3.971069     -4.194946
126462192.625     -0.001657      0.026018      0.000677     -0.004272     -5.797668     -0.008240     -0.000301      0.016605      0.020117      0.012146     -3.984619     -4.209106
126462192.750     -0.002649      0.026018      0.001375     -0.003784     -5.816650     -0.009338     -0.000193      0.015715      0.020950      0.010498     -3.997314     -4.225708
126462192.875     -0.003412      0.026018      0.002129     -0.003235     -5.836548     -0.009338      0.000067      0.014967      0.021667      0.009644     -4.006653     -4.236450
126462193.000     -0.003735      0.026009      0.002806     -0.005249     -5.848572     -0.010864      0.000488      0.014515      0.022085      0.003845     -4.015076     -4.245605
126462193.125     -0.003393      0.026026      0.003313     -0.004272     -5.867065     -0.011902      0.001095      0.014544      0.022074     -0.001099     -4.022766     -4.258911
126462193.250     -0.002378      0.026022      0.003569     -0.005249     -5.880005     -0.014038      0.001829      0.015074      0.021561     -0.004395     -4.032898     -4.267151
126462193.375     -0.000834      0.026024      0.003511     -0.005798     -5.895935     -0.014526      0.002565      0.016083      0.020630     -0.007690     -4.043030     -4.277100
126462193.500      0.000942      0.026026      0.003174     -0.006714     -5.908997     -0.015564      0.003160      0.017330      0.019464     -0.009399     -4.052368     -4.287903
126462193.625      0.002657      0.026051      0.002676     -0.006287     -5.923401     -0.015076      0.003586      0.018583      0.018280     -0.009399     -4.065796     -4.296204
126462193.750      0.003880      0.026049      0.002195     -0.008240     -5.942383     -0.012512      0.003792      0.019537      0.017391     -0.005371     -4.078491     -4.309509
126462193.875      0.004473      0.026058      0.001827     -0.007202     -5.957886     -0.012573      0.003773      0.020052      0.016920     -0.001221     -4.094543     -4.322021
126462194.000      0.004395      0.026079      0.001581     -0.006653     -5.976807     -0.010071      0.003529      0.020107      0.016880      0.002808     -4.108826     -4.334412
126462194.125      0.003824      0.026094      0.001513     -0.007202     -5.993774     -0.010071      0.003180      0.019777      0.017221      0.006897     -4.122375     -4.350281
126462194.250      0.002859      0.026094      0.001635     -0.008667     -6.008789     -0.008057      0.002796      0.019148      0.017830      0.008545     -4.135010     -4.357727
126462194.375      0.001774      0.026106      0.001894     -0.008667     -6.025208     -0.007080      0.002480      0.018375      0.018570      0.010132     -4.145203     -4.372620
126462194.500      0.000620      0.026115      0.002249     -0.007629     -6.038208     -0.008118      0.002203      0.017527      0.019384      0.007690     -4.152771     -4.379333
126462194.625     -0.000481      0.026129      0.002563     -0.010132     -6.049683     -0.007080      0.001921      0.016722      0.020149      0.008423     -4.163757     -4.386780
126462194.750     -0.001402      0.026133      0.002634     -0.009644     -6.061646     -0.009644      0.001537      0.016130      0.020731      0.006836     -4.171387     -4.398376
126462194.875     -0.002012      0.026146      0.002445     -0.009644     -6.075684     -0.008667      0.001057      0.015808      0.021038      0.001831     -4.180664     -4.407532
126462195.000     -0.002218      0.026161      0.001915     -0.011169     -6.092102     -0.011230      0.000481      0.015884      0.020979      0.000122     -4.192505     -4.416687
126462195.125     -0.001982      0.026173      0.000992     -0.011108     -6.108582     -0.012329     -0.000183      0.016365      0.020540     -0.006409     -4.200989     -4.427368
126462195.250     -0.001331      0.026180     -0.000105     -0.011658     -6.124023     -0.013855     -0.000818      0.017191      0.019781     -0.007263     -4.211121     -4.439880
126462195.375     -0.000374      0.026194     -0.001213     -0.010620     -6.147522     -0.013855     -0.001284      0.018200      0.018839     -0.008118     -4.225525     -4.455688
126462195.500      0.000563      0.026205     -0.002123     -0.009094     -6.164917     -0.012878     -0.001610      0.019125      0.017986     -0.005737     -4.237366     -4.468933
