126461193.375     -0.528545      0.583911     -0.429894      0.441451     -0.528784      0.583612     -0.430270      0.441194     -0.035310     -0.247337      0.045117     -0.004314     -0.002770      0.009475
126461193.625     -0.512964      0.597653     -0.418229      0.452508     -0.513211      0.597361     -0.418612      0.452259     -0.034066     -0.248894      0.044862     -0.001648      0.002440      0.000279
126461193.875     -0.497029      0.610989     -0.406268      0.463250     -0.497280      0.610702     -0.406662      0.463014     -0.033073     -0.249621      0.044041      0.000225      0.003518      0.002595
126461194.125     -0.480752      0.623899     -0.394031      0.473674     -0.481011      0.623618     -0.394430      0.473449     -0.032518     -0.251127      0.043808      0.001971      0.000844      0.002783
126461194.375     -0.464143      0.636383     -0.381515      0.483771     -0.464404      0.636106     -0.381928      0.483559     -0.031553     -0.252114      0.043372     -0.006092     -0.003602      0.001926
126461194.625     -0.447217      0.648427     -0.368737      0.493531     -0.447485      0.648157     -0.369155      0.493330     -0.030363     -0.252895      0.042935      0.002272      0.004757      0.004934
126461194.875     -0.429979      0.660022     -0.355704      0.502955     -0.430256      0.659760     -0.356124      0.502765     -0.029475     -0.254131      0.041986     -0.006348     -0.003585      0.006812
126461195.125     -0.412445      0.671160     -0.342422      0.512036     -0.412734      0.670910     -0.342849      0.511845     -0.028462     -0.255028      0.041248      0.001751      0.001214      0.002774
126461195.125     -0.412445      0.671160     -0.342422      0.512036     -0.412734      0.670910     -0.342849      0.511845     -0.028462     -0.255028      0.041248      0.001751      0.001214      0.002774
126461195.375     -0.394632      0.681842     -0.328901      0.520751     -0.394929      0.681595     -0.329336      0.520574     -0.027243     -0.255978      0.039729     -0.005716      0.004025      0.007119
126461195.625     -0.376550      0.692050     -0.315151      0.529109     -0.376851      0.691811     -0.315596      0.528942     -0.025903     -0.256957      0.038690      0.002263      0.001298     -0.002499
126461195.875     -0.358203      0.701781     -0.301184      0.537105     -0.358509      0.701548     -0.301635      0.536953     -0.025356     -0.258228      0.038289     -0.005728      0.000413      0.004398
126461196.125     -0.339614      0.711027     -0.287008      0.544729     -0.339927      0.710806     -0.287462      0.544582     -0.024570     -0.259309      0.037077      0.001796      0.000871      0.002525
126461196.375     -0.320794      0.719787     -0.272625      0.551972     -0.321114      0.719569     -0.273088      0.551842     -0.024498     -0.260185      0.036288     -0.002487     -0.005562      0.000362
126461196.625     -0.301752      0.728048     -0.258060      0.558835     -0.302076      0.727840     -0.258525      0.558716     -0.023144     -0.261555      0.035194     -0.000112      0.003395      0.011870
126461196.875     -0.282505      0.735805     -0.243316      0.565313     -0.282832      0.735608     -0.243785      0.565204     -0.023016     -0.262743      0.033884     -0.003318      0.001508      0.001866
126461197.125     -0.263064      0.743057     -0.228395      0.571401     -0.263396      0.742870     -0.228872      0.571301     -0.022232     -0.263206      0.032262      0.001998      0.000768      0.002676
126461197.375     -0.243443      0.749795     -0.213314      0.577096     -0.243778      0.749617     -0.213800      0.577006     -0.022837     -0.264409      0.031432     -0.003848      0.001203      0.006888
126461197.625     -0.223655      0.756014     -0.198091      0.582393     -0.223993      0.755849     -0.198574      0.582312     -0.022022     -0.265298      0.029555     -0.004013     -0.002403      0.000052
126461197.875     -0.203714      0.761714     -0.182729      0.587284     -0.204054      0.761560     -0.183213      0.587215     -0.021734     -0.266388      0.028674     -0.000553     -0.000382      0.009682
126461198.125     -0.183634      0.766889     -0.167237      0.591770     -0.183983      0.766740     -0.167725      0.591716     -0.021198     -0.267178      0.027151     -0.001649      0.002624     -0.004530
126461198.375     -0.163423      0.771534     -0.151631      0.595849     -0.163778      0.771396     -0.152114      0.595807     -0.021515     -0.268366      0.026144      0.002045      0.004859      0.009757
126461198.625     -0.143107      0.775644     -0.135921      0.599518     -0.143467      0.775519     -0.136400      0.599485     -0.021180     -0.268593      0.024171     -0.004204     -0.002508      0.004490
126461198.875     -0.122696      0.779215     -0.120112      0.602779     -0.123056      0.779103     -0.120594      0.602754     -0.021894     -0.269656      0.023184     -0.003526      0.001090      0.002347
126461199.125     -0.102196      0.782255     -0.104217      0.605617     -0.102567      0.782149     -0.104698      0.605608     -0.021845     -0.270335      0.021768      0.005764     -0.001118      0.000148
126461199.375     -0.081634      0.784753     -0.088249      0.608038     -0.081998      0.784660     -0.088725      0.608040     -0.021797     -0.271409      0.019779     -0.006717     -0.000591      0.007955
126461199.625     -0.061007      0.786710     -0.072219      0.610041     -0.061374      0.786628     -0.072693      0.610054     -0.021938     -0.271990      0.018553      0.004707      0.003026      0.001474
126461199.875     -0.040347      0.788121     -0.056137      0.611626     -0.040721      0.788052     -0.056611      0.611646     -0.022418     -0.273215      0.017799     -0.000298     -0.000264      0.005071
126461200.125     -0.019657      0.788993     -0.040016      0.612782     -0.020028      0.788933     -0.040486      0.612817     -0.023323     -0.273907      0.016225     -0.005625      0.000497     -0.000468
126461200.375      0.001047      0.789318     -0.023868      0.613520      0.000677      0.789268     -0.024334      0.613566     -0.022895     -0.274417      0.014417     -0.000203      0.003596      0.007566
126461200.625      0.021749      0.789099     -0.007693      0.613833      0.021374      0.789058     -0.008166      0.613892     -0.023900     -0.275389      0.013385     -0.003729      0.001366      0.002312
126461200.875      0.042434      0.788333      0.008485      0.613725      0.042059      0.788300      0.008019      0.613800     -0.025250     -0.276313      0.011955     -0.002181     -0.001983      0.007420
126461201.125      0.063093      0.787023      0.024656      0.613193      0.062716      0.786997      0.024191      0.613284     -0.025984     -0.276601      0.010927     -0.006829     -0.000505     -0.001303
126461201.375      0.083698      0.785167      0.040812      0.612243      0.083322      0.785151      0.040348      0.612346     -0.026732     -0.277293      0.009254      0.004980      0.002544      0.001457
126461201.625      0.104253      0.782772      0.056950      0.610865      0.103871      0.782765      0.056484      0.610982     -0.026864     -0.277771      0.007686      0.003441     -0.002264      0.007261
126461201.875      0.124731      0.779834      0.073043      0.609070      0.124350      0.779840      0.072580      0.609195     -0.028201     -0.278535      0.006527     -0.007409     -0.000892      0.001910
126461202.125      0.145124      0.776356      0.089088      0.606856      0.144736      0.776375      0.088630      0.606991     -0.029390     -0.278929      0.005437      0.000431      0.003980      0.006547
126461202.375      0.165413      0.772343      0.105069      0.604223      0.165026      0.772370      0.104616      0.604373     -0.030467     -0.279764      0.004484      0.000329     -0.000337     -0.000279
126461202.625      0.185581      0.767794      0.120984      0.601178      0.185203      0.767833      0.120536      0.601335     -0.031151     -0.280019      0.003517      0.000374      0.003616      0.002216
126461202.875      0.205620      0.762718      0.136815      0.597715      0.205248      0.762767      0.136368      0.597883     -0.032988     -0.281044      0.002319     -0.005916      0.001056      0.004103
126461203.125      0.225521      0.757113      0.152547      0.593843      0.225142      0.757176      0.152106      0.594020     -0.033497     -0.281152      0.000810      0.002087      0.001418      0.002149
126461203.375      0.245266      0.750983      0.168179      0.589563      0.244889      0.751056      0.167738      0.589753     -0.034578     -0.281432      0.000478     -0.004310     -0.002482      0.004598
126461203.625      0.264840      0.744335      0.183701      0.584875      0.264464      0.744418      0.183261      0.585078     -0.036830     -0.282266     -0.000215      0.003752      0.001823      0.005063
126461203.875      0.284231      0.737172      0.199099      0.579784      0.283856      0.737267      0.198660      0.579998     -0.037570     -0.282707     -0.001637     -0.007561     -0.001083      0.001777
126461204.125      0.303427      0.729495      0.214355      0.574300      0.303050      0.729601      0.213923      0.574526     -0.038844     -0.282663     -0.002472      0.003686     -0.001686      0.002337
